unit,category,label,score,object-label,object-truth,object-activation,object-intersect,object-iou
43,object,bed,0.325456240355,bed,1147732.0,882692.0,498556.0,0.325456240355
454,object,car,0.262346149296,car,1755929.0,911724.0,554403.0,0.262346149296
292,object,dog,0.24757063035,dog,562488.0,834332.0,277188.0,0.24757063035
219,object,airplane,0.230601733433,airplane,467959.0,483194.0,178236.0,0.230601733433
384,object,bicycle,0.227449183605,bicycle,346546.0,537512.0,163818.0,0.227449183605
310,object,greenhouse,0.215282018319,greenhouse,47145.0,28482.0,13397.0,0.215282018319
168,object,train,0.210577580932,train,814905.0,425454.0,215758.0,0.210577580932
248,object,bed,0.208323099392,bed,1147732.0,869300.0,347750.0,0.208323099392
490,object,fruit,0.205479452055,fruit,16154.0,31894.0,8190.0,0.205479452055
247,object,airplane,0.199585781613,airplane,467959.0,534644.0,166812.0,0.199585781613
318,object,tvmonitor,0.199545122828,tvmonitor,222537.0,214690.0,72733.0,0.199545122828
475,object,lockers,0.193409892509,lockers,41392.0,72297.0,18425.0,0.193409892509
386,object,bus,0.189615264011,bus,718224.0,275740.0,158430.0,0.189615264011
445,object,car,0.18570203036,car,1755929.0,1031845.0,436615.0,0.18570203036
373,object,rubbish,0.176081723713,rubbish,39270.0,60891.0,14996.0,0.176081723713
446,object,pool table,0.174828864906,pool table,42225.0,120302.0,24186.0,0.174828864906
336,object,horse,0.168172546433,horse,448575.0,408748.0,123422.0,0.168172546433
369,object,windmill,0.167328222899,windmill,35104.0,131643.0,23902.0,0.167328222899
239,object,horse,0.16399710481,horse,448575.0,593526.0,146823.0,0.16399710481
82,object,temple,0.163123688308,temple,55400.0,82044.0,19276.0,0.163123688308
204,object,stairway,0.161456157453,stairway,194469.0,406041.0,83478.0,0.161456157453
489,object,tent,0.159891830344,tent,132307.0,71428.0,28085.0,0.159891830344
484,object,water,0.154978463973,water,1674212.0,637780.0,310230.0,0.154978463973
503,object,book,0.152889307981,book,139687.0,90168.0,30482.0,0.152889307981
381,object,tent,0.152116932643,tent,132307.0,399115.0,70165.0,0.152116932643
46,object,house,0.149985361865,house,868880.0,498080.0,178284.0,0.149985361865
435,object,airplane,0.149412325781,airplane,467959.0,305684.0,100566.0,0.149412325781
385,object,apparel,0.14694485842,apparel,61538.0,207822.0,34510.0,0.14694485842
470,object,bowling alley,0.139818601814,bowling alley,21972.0,92011.0,13982.0,0.139818601814
341,object,sea,0.139678250107,sea,800859.0,875912.0,205504.0,0.139678250107
121,object,telephone booth,0.139001680202,telephone booth,10394.0,22145.0,3971.0,0.139001680202
272,object,aquarium,0.138646095049,aquarium,41572.0,22782.0,7836.0,0.138646095049
104,object,bus,0.13732367876,bus,718224.0,929584.0,198961.0,0.13732367876
61,object,lockers,0.137208757299,lockers,41392.0,75065.0,14051.0,0.137208757299
176,object,tent,0.135067315369,tent,132307.0,156285.0,34341.0,0.135067315369
152,object,greenhouse,0.134441313617,greenhouse,47145.0,43844.0,10783.0,0.134441313617
89,object,fountain,0.13231508712,fountain,48207.0,130829.0,20921.0,0.13231508712
370,object,cradle,0.131361622312,cradle,40132.0,167965.0,24162.0,0.131361622312
115,object,airplane,0.130901981841,airplane,467959.0,353466.0,95080.0,0.130901981841
438,object,airplane,0.12825249546,airplane,467959.0,176993.0,73314.0,0.12825249546
313,object,gravestone,0.128045921255,gravestone,20745.0,49019.0,7919.0,0.128045921255
329,object,pool table,0.126967816831,pool table,42225.0,101451.0,16187.0,0.126967816831
127,object,book,0.126761683265,book,139687.0,87049.0,25508.0,0.126761683265
20,object,case,0.126450637909,case,176743.0,81159.0,28951.0,0.126450637909
468,object,swimming pool,0.12528040172,swimming pool,71314.0,366114.0,48700.0,0.12528040172
65,object,arcade machine,0.124383454794,arcade machine,92714.0,201355.0,32531.0,0.124383454794
444,object,water tower,0.120988986574,water tower,19276.0,51362.0,7624.0,0.120988986574
474,object,cradle,0.120028097287,cradle,40132.0,23648.0,6835.0,0.120028097287
98,object,carousel,0.119880502502,carousel,31806.0,55912.0,9390.0,0.119880502502
59,object,telephone booth,0.119382282227,telephone booth,10394.0,25921.0,3873.0,0.119382282227
110,object,painting,0.118930952046,painting,463421.0,243787.0,75169.0,0.118930952046
185,object,horse,0.11827348875,horse,448575.0,168353.0,65249.0,0.11827348875
462,object,greenhouse,0.117748349801,greenhouse,47145.0,7381.0,5744.0,0.117748349801
379,object,bridge,0.115219764499,bridge,195153.0,206325.0,41479.0,0.115219764499
253,object,cradle,0.113283595879,cradle,40132.0,56265.0,9809.0,0.113283595879
